rèitunge	NA
rèitære	NA
rèizel	NA
rèizen	VVPP;VVIMP;VVINF;NA;VVFIN;VVPS
rèizen/abe>+	VVINF
rèizunge	NA
rèizære	NA
rèmanant	NA
rème	NA
rèmpfen	VVFIN;VVINF
rènne-wëg	NA
rènnelîn	NA
rènnen	VVPP;VVINF;NA;VVFIN
rènnen/ane+	VVFIN;VVINF;VVPP
rènnen/ane<.+	VVFIN
rènnen/ane>+	VVFIN;VVINF
rènnen/nâch+	VVPP;VVFIN
rènnen/nâh+	VVFIN
rènnen/nâh<.+	VVFIN
rènnen/umbe+	VVINF
rènnen/vor(e)+	VVFIN
rènnen/vor(e)>+	VVFIN
rènnen/vür(e)+	VVPP;VVFIN
rènnen/vür(e)>+	VVFIN
rènnen/zuo+	VVPP;VVFIN;VVPS
rènnen/în>+	VVFIN
rènnen/ûz+	VVFIN
rèpsen	VVPP
rèsch	ADJA;ADJD
rèspen	VVFIN
rèspons	NA
rèste	NA
rèste-lich	ADJA
rèsten	VVPP;VVINF;VVFIN
rètich	NA
rètten	VVPP;VVINF;NA;VVFIN
rê-roub	NA
rê-vèige	ADJA
rêgula	NA
rêh	NA
rêh-böckelîn	NA
rêh-gèiz	NA
rêh-kitze	NA
rêh-zickin	NA
rêhe	NA
rêren	VVFIN;VVINF;NA
rêw	NA
rêx	NA
rëb-huon	NA
rëb-stücke	NA
rëbe	NA
rëbe-acker	NA
rëbe-garte	NA
rëbe-hov	NA
rëbe-snit	NA
rëben	VVFIN;VVIMP
rëchen	VVPP;NA;VVFIN;VVIMP;VVINF
rëchenunge	NA
rëchære	NA
rëde-lich	ADJD;ADJA
rëden	VVFIN;VVPP
rëff	NA
rëgel(e)	NA
rëgel-lich	ADJN;ADJA
rëgelære	NA
rëgen	VVINF;NA
rëgen-blint	ADJA
rëgen-boge	NA
rëgen-dicke	AVD
rëgen-guzz	NA
rëgen-wazzer	NA
rëgen-wolken	NA
rëgenen	VVPP;VVINF;NA;ADJA;VVFIN
rëht	ADJN;NA;ADJA;ADJD
rëht(e)	AVD
rëht-ge-loubig	ADJA
rëht-gërn	ADJD
rëht-gërne	NA
rëht-haftig	ADJA;ADJD
rëht-haftigen	VVPP;ADJA
rëht-haftunge	NA
rëht-hèit	NA
rëht-lich	ADJD;ADJA
rëht-lîche	AVD
rëht-lôs	ADJD
rëht-schuldig	ADJA
rëht-vèrtig	ADJA;ADJD
rëht-vèrtig-hèit	NA
rëht-vèrtigen	VVFIN;VVINF;VVPP;NA
rëht-wërkunge	NA
rëht-èinunge	NA
rëhte	AVD;NA;ADJA
rëhte 	AVD
rëhten	VVINF;NA;VVFIN
rëhten-halb(en)	APPR
rëhtes	AVD
rëhtest	ADJA
rëhtig-hèit	NA
rëhtig-lich	ADJA
rëhtigen	VVFIN;VVPP
rëhtunge	NA
rëhtære	NA
rënt-mèister	NA
rënt-mèister-schaft	NA
rënte	NA
rîben	VVPP;VVIMP;VVINF;ADJA;VVFIN
rîben/în>+	VVPP
rîben/ûz+	VVFIN;VVIMP
rîch-hèit	NA
rîch-sælig	ADJD
rîch-tuom	NA
rîche	ADJN;AVD;NA;ADJA;ADJD
rîche-lich	ADJN;ADJA;ADJD
rîche-lich-hèit	NA
rîche-lîche	AVD;NA
rîchen	VVPP;VVIMP;VVINF;NA;VVFIN
rîches(en)en	VVPP;VVIMP;VVINF;ADJA;VVFIN;VVPS
rîchesen	VVINF
rîchesære	NA
rîchsen	VVFIN
rîden	VVFIN;VVIMP
rîden/umbe<.+	VVFIN
rîden/wider(e)>+	VVPP
rîf(e)	ADJD;ADJA
rîfe	--;NA
rîfen	VVFIN;VVINF
rîhen	VVFIN;VVPP;ADJA
rîhen/ane+	VVPP
rîm(e)	NA
rîmen	VVPP;VVINF
rîn-grâve	NA
rînisch	ADJA
rîs	NA
rîs 	NA
rîs-muos	NA
rîs-mëlw	NA
rîselîn	NA
rîsen	VVFIN;VVINF;VVPP
rîsen/abe+	VVFIN
rîsen/ûf>+	VVPP
rîsen/ûz+	VVFIN
rît-wagen	NA
rîten	VVPP;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
rîten/abe+	VVFIN;VVINF
rîten/ane+	VVFIN;VVINF
rîten/ane>+	VVFIN
rîten/bî+	VVFIN
rîten/en-gègen(e)<.+	VVFIN
rîten/hin(e)+	VVINF
rîten/in+	VVFIN
rîten/in<.+	VVFIN
rîten/in>+	VVFIN
rîten/mit(e)+	VVFIN;VVINF
rîten/mit(e)>+	VVFIN
rîten/nider(e)+	VVFIN;VVINF
rîten/nider(e)>+/ûf>.+	VVFIN
rîten/nâch+	VVINF
rîten/nâh+	VVFIN;VVINF
rîten/nâh>+	VVFIN;VVINF
rîten/umbe+	VVFIN
rîten/umbe<.+	VVFIN
rîten/umbe>+	VVINF
rîten/vür(e)+	VVFIN;VVINF;VVPP
rîten/wider(e)+	VVFIN;VVINF
rîten/wider(e)<.+	VVFIN
rîten/zuo+	VVPP;VVINF;VVFIN
rîten/zuo<.+	VVIMP
rîten/zuo>+	VVFIN;VVINF
rîten/în+	VVFIN;VVINF
rîten/ûf+/abe+	VVINF
rîten/ûf+abe+	VVINF
rîten/ûz+	VVPP;VVIMP;VVINF;VVFIN
rîten/ûz<.+	VVFIN
rîter(e)	NA
rîter(e)n	VVFIN
rîtære	NA
rîtære-hërze	NA
rîtære-lich	ADJN;ADJA;ADJD
rîtære-lîche	AVD
rîtære-mæzig	ADJA
rîtære-mèister	NA
rîtære-schaft	NA
rîtære-schèften	VVFIN;VVINF
rîtære-spil	NA
rîtære-tât	NA
rîtære-wèr(e)	NA
rîzen	VVPP;VVINF;VVFIN
rîzen/abe+	VVFIN
rîzen/abe>+	VVINF
rîzen/umbe+	VVINF
rîzen/ûf+	NA
rîzen/ûf>+	VVFIN
rôh	ADJD;ADJA
rôme-kriuze	NA
rôr	NA
rôr-pfîfe	NA
rôre	NA
rôse	NA
rôse(n)-blat	NA
rôse(n)-bluome	NA
rôse(n)-busch	NA
rôse(n)-dorn	NA
rôse(n)-kranz	NA
rôse(n)-krènzlîn	NA
rôse(n)-lièht	ADJA
rôse(n)-rôt	ADJD
rôse(n)-sâme	NA
rôse(n)-varw	ADJA;ADJD
rôsig	ADJA
rôst	NA
rôt	ADJN;ADJA;ADJD
rôt-ge-varw	ADJN
rôt-gold	ADJN;ADJD
rôt-guldîn	ADJN;ADJA;ADJD
rôt-loub	NA
rôt-lösche	NA
rôten	VVFIN;VVINF;VVPP
röckelîn	NA
rû-grâve	NA
rûh	ADJN;ADJA;ADJD
rûm	NA
rûme	NA
rûmen	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF
rûmen/abe+	VVFIN
rûmen/umbe+	VVINF
rûmen/ûz+	VVFIN
rûmunge	NA
rûne	NA
rûnen	VVPP;VVIMP;VVINF;NA;VVFIN;VVPS
rûnen/zuo+	VVINF
rûnen/zuo<.+	VVFIN
rûnunge	NA
rûschen	VVINF;ADJA
rûte	NA
rûten-soug	NA
rûtièren	VVINF
rüchel(e)n	ADJN;NA;ADJA;VVFIN;VVPS
rücke	NA
rücken	VVPP;VVINF;NA;ADJA;VVFIN
rücken/nâh+	VVFIN
rücken/vor(e)>+	VVFIN
rücken/vür(e)+	VVFIN
rücken/ûf+	VVINF
rücken/ûf>+	VVFIN
rüde	NA
rügge	NA
rügge-lachen	NA
rüggelingen	AVD
rüggîn	ADJD;ADJA
rüsten	VVFIN;VVPP
rüttel(e)n	VVFIN;VVINF
rüèfen	VVPP;VVIMP;VVINF;NA;VVFIN
rüèfen/ane+	VVFIN;VVINF
rüèfen/ane<.+	VVFIN;VVIMP
rüèfen/ane>+	VVFIN
rüèfen/nâh<.+	VVFIN
rüèfen/zuo<.+	VVFIN
rüège	NA
rüègen	VVPP;NA;VVFIN;VVPS;VVINF;ADJA
rüègunge	NA
rüègære	NA
rüèjen	VVFIN
rüèm-lîche	AVD
rüèmen	VVPP;VVINF;NA;VVFIN
rüèren	VVPP;ADJN;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
rüèren 	VVPP
rüèren/ane+	VVFIN
rüèren/nâch+	VVFIN;VVPP
rüèren/zuo+	VVPP;VVFIN
rüèren/über(e)+	VVPP
rüèrunge	NA
s	FM;NA
sabate	FM
sabbactani	FM
sabbate	FM
sabbato	FM
sabbatum	FM;NA
saben	NA
sabenîn	ADJA
saccum	FM
sacer	FM;ADJA
sacerdos	FM;NA
sacerdotium	NA
sach-walte	NA
sache	NA
sachen	VVFIN
saciabor	FM
sack	NA
sack-tragære	NA
sack-tuoch	NA
sacke	NA
sacramentum	NA
sacramënt	NA
sacravit	FM
sacrificare	FM
sacrificate	FM
sacrificii	FM
sacrificium	NA;FM
sacrilegium	NA
sactus	FM
saduceus	NA
saecula	FM
saecularis	ADJA
saeculi	FM
saeculo	FM
saeculorum	FM
saeculum	FM;NA
saepe	AVD
saevitia	FM
saff	NA
saff-lôs	ADJA
saffen	VVFIN
safrân	NA
sag(e)rære	NA
sagax	ADJA
sage	NA
sage-bære	ADJD
sage-haft	ADJD
sagen	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
sagen/<.+wider(e)	VVFIN
sagen/abe+	VVINF
sagen/ane+	VVIMP
sagen/ane<+	VVIMP
sagen/ane<.+	VVIMP
sagen/nider(e)+	VVPP
sagen/vor(e)+	VVPP;VVINF;ADJA;VVFIN
sagen/vor(e)+/vor(e)+	VVPP
sagen/vor(e)+>	VVINF
sagen/vor(e)<.+	VVFIN
sagen/vor(e)>+	VVPP;VVINF;VVFIN
sagen/vor(e)>.+	VVPP
sagen/vür(e)+	VVPP
sagen/wider(e)+	VVFIN;VVIMP
sagen/zuo>+	VVPP
sagen/über(e)>+	VVFIN
sagente	ADJD
sagitta	NA
sagittam	FM
sagittarius	NA
sagittas	FM
sagittent	FM
sagære	NA
saher	NA
sahs	NA
sakra	FM
sakrificium	NA
sal	FM;NA;ADJD
sal(e)	NA
sal-brièv	NA
sal-liut	NA
sal-mann	NA
sal-wirt	NA
salamander	NA
salb-wurz	NA
salb-wurze	NA
salbe	NA
salbeia	NA
salben	VVPP;NA;VVFIN;ADJS;VVIMP;VVINF;ADJA
salben-vazz	NA
salbunge	NA
salbôde	NA
salemon	FM
salhe	NA
salhe-wîde	NA
salientis	FM
saliet	FM
salire	FM
salm	NA
salm(e)	NA
salm(e)-rotten	VVIMP;VVINF;ADJA;VVFIN
salm(e)-sangen	VVFIN
salm(e)-singen	VVFIN;VVIMP
salme	NA
salse	NA
saltære	NA
salubris	ADJN
salus	FM;NA
salutare	FM
salutari	FM
salutaris	FM;ADJA
salutatio	NA
salute	FM
salutes	FM
salutis	FM
saluum	FM
saluus	FM
saluâre	FM
salva	FM
salvandorum	FM
salvare	FM
salvator	FM;NA
salvatorem	FM
salvatoris	FM
salve	ITJ;FM
salvere	FM
salvi	FM
salvos	FM
salvum	FM
salvus	ADJA;FM;ADJD
salvèi	NA
salvèi(e)	NA
salvîe	NA
salw	ADJA;NA;ADJD
salwen	VVFIN;VVINF
salz	NA
salz-brunne	NA
salz-gazze	NA
salz-mann	NA
salz-mètze	NA
salz-sûl	NA
salzen	VVPP;VVIMP;VVINF;ADJA;VVFIN
salzunge	NA
sam	APPR
sam(e)	KO*;AVD
samaritanun	FM
samaritanus	NE;NA;ADJA;FM
sambûch	NA
sambûke	NA
same(n)t	AVD;APPR
same(n)t-burger(e)	NA
same(n)t-haft	AVD;ADJD
same(n)t-haftige	AVD
same(n)t-hèit	NA
same(n)t-kouf	NA
same(n)t-lich	ADJA
same(n)t-lîche	AVD
same(n)t-wësen	NA
same-harte	AVD
same-lich	ADJN;ADJD;ADJA
same-lîche	AVD;NA
same-sô	KO*;AVD
same-wizzig-hèit	NA
samec	FM
samen(e)	AVD
samen-tèilunge	NA
samenen	VVPP;ADJN;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
sament	APPR
samenung	NA
samenunge	NA
samenære	NA
samet	AVD;APPR
samez-tag	NA
samezz-tag	NA
samft	AVD;ADJD;ADJA
samft-muot-lîche	AVD
samfte	AVD
samften	VVFIN
samig-lich	ADJA
samig-lîche	AVD
sammir	ITJ
samît	NA
samît-ge-want	NA
sana	FM
sananda	FM
sanare	VVFIN;FM;ADJA
sanavet	FM
sancta	FM;ADJA
sancte	FM;ADJD;ADJA
sancte 	ADJA
sancti	FM;ADJA
sanctifica	FM
sanctificare	VVFIN
sanctificat	FM
sanctificetur	FM
sanctis	FM;ADJA
sanctitas	NA
sanctm	ADJA
sancto	FM;ADJA
sanctorum	FM
sanctum	FM;ADJA
sanctus	ADJN;FM;ADJA;NA;ADJD
sandalium	NA
sande	NA
sanfte	AVD
sang	NA
sang-hûs	NA
sang-lèich	NA
sang-mèisterinne	NA
sanguen	FM
sanguinem	FM
sanguineus	FM
sanguinis	FM
sanguinolentus	ADJA
sanguis	FM;NA
sangvene	FM
sangvenen	FM
sangves	FM
sangvinem	FM
sangvinibus	FM
sangvinum	FM
sanitas	NA
sankto	FM
sanktorum	FM
sanquis	FM
sant	NA
sant-stèin	NA
sanum	FM
sanus	FM
sapa	FM
saphirus	FM;NA
saphus	FM
saphîr(e)	NA
saphîra	NA
saphîrus	FM;NA
sapienciam	FM
sapiens	ADJA
sapientia	FM;NA
sappirus	NA
sar-ring	NA
sar-wât	NA
sar-wërk	NA
sarabâîte	NA
sardius	FM;NA
sardonius	NA
sardonix	NA;FM
sardonyx	NA
sardonîs	NA
sardus	NA
sardîn	NA
sarjant	NA
sark	NA
sarpf	ADJD;ADJA
sarpf/sèrpfe	ADJA
sat	AVD;ADJA;ADJD
sat-hèit	NA
satagebat	FM
satanâs	NA
sate	NA
satel	NA
satel(e)n	VVPP;VVFIN;VVINF
satel-boge	NA
satel-schëlle	NA
saten	VVPP;VVIMP;VVINF;VVFIN
sater(s)-tag	NA
sates	FM
sathana	FM
satiari	VVFIN
satunge	NA
saturabuntur	FM
saturati	FM
saturitas	FM
satz	NA
satzunge	NA
satân	NA
saxifraga	NA
sazerdos	FM
sazz	NA
sberditus	FM
scandalizari	VVFIN
sceptrum	NA
schaben	VVPP;VVIMP;VVINF;VVFIN
schaben/abe+	VVIMP
schaben/abe>+	VVINF
schade	NA;ADJD
schade-haft	ADJD
schade-lich	ADJA;ADJD
schade-lîche	AVD
schade-lôs	ADJD
schadel	ADJA;ADJD
schaden	VVPP;ADJS;VVINF;NA;VVFIN;VVPS
schadigen	VVPP
schaff	NA
schaffe-lôs	ADJA
schaffen	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
schaffen/zuo+	VVPP
schaffen^	VVFIN
schaffenære	NA
schaffære	NA
schaft	NA
schaht	NA
schal(e)	NA
schalk	ADJA;NA;ADJD
schalk-haftig	ADJN
schalk-hèit	NA
schalk-lich	ADJA;ADJD
schalk-tuom	NA
schall	NA
schallen	VVPP;VVINF;NA;VVFIN
schallig-lich	ADJA
schallig-lîche	AVD
schalmîe	NA
schalt-jâr	NA
schalten	VVFIN;VVINF;VVPP
schalten/vür(e)+	VVFIN
schalten/ûf+	VVFIN
schalten/ûf>+	VVINF
schalten/ûf>.+	VVFIN
schalten/ûz+	VVFIN
scham(e)	NA
scham(e)-bære	ADJN
scham(e)-hèit	NA
scham(e)-lich	ADJD;ADJA
scham(e)-lîche	AVD
scham(e)-rôt	ADJD
scham(e)-sam	ADJD
schame-loèse	NA
schamel	NA;ADJD
schamelât	NA
schamen	VVIMP;VVINF;NA;ADJA;VVFIN;VVPS
schamig	ADJD
schampanois	NA
schan	FM
schande	NA
schank	NA
schant-ge-vèlle	NA
schant-hord	NA
schant-lich	ADJD;ADJA
schant-lîche	AVD
schant-sang	NA
schante	NA
schantièren	VVFIN
schanze	NA
schanzen	VVFIN
schapelære	NA
schaperûn	NA
schapël	NA
schapëllekîn	NA
schapëllîn	NA
schapëlære	NA
schar	ADJA
schar(e)	NA
schar(e)-ge-nôz(e)	NA
schar(e)-ge-sèlle	NA
schar(e)-haft	ADJD
schar(e)-hafte	AVD
schar(e)-mèister	NA
schar(e)-sahs	NA
schar(e)n	VVPP;VVINF;VVFIN
schar-sahs	NA
scharben	VVIMP
scharf	ADJA
scharlach(en)	NA
scharne	NA
scharpf	ADJN;ADJA;ADJD
scharpf-lîche	AVD
scharpf-sihtige	NA
scharpfe	AVD
schart	ADJN;ADJD
scharte	NA
schate	NA
schate-gruobe	NA
schate-huot	NA
schaten/umbe>+	VVFIN
schatw	NA
schatwe	NA
schatz	NA
schatz-hûs	NA
schatz-kamer(e)	NA
schatzen	VVPP;VVIMP;VVINF;VVFIN
schatzære	NA
schaz-gir(e)de	NA
scher(e)n	VVFIN
schicken	VVPP;VVIMP;VVINF;NA;VVFIN
schicken/vor(e)+	VVPP
schicken/zuo+	VVPP
schickunge	NA
schide-liut	NA
schidunge	NA
schiff	NA
schiff-brüchig	ADJD
schiff-liut	NA
schiff-mann	NA
schiff-mènige	NA
schiff-vart	NA
schiff-wîse	NA
schiffelîn	NA
schiffen	VVFIN;VVINF
schiffen/ane+	VVFIN
schiffunge	NA
schiht	NA
schihten	VVFIN;VVINF
schild	NA
schilf	NA
schilhen	VVFIN;ADJA
schilhente	ADJA
schilhære	NA
schilling	NA
schilt	NA
schilt-ge-nôz(e)	NA
schilt-ge-sèlle	NA
schilt-guldîn	NA
schilt-knëht	NA
schilt-rant	NA
schilt-rième	NA
schilt-wahte	NA
schiltechîn	NA
schiltære	NA
schiltîn	ADJD
schilwen	VVFIN
schim(e)	NA
schimel	NA
schimel-hâr	NA
schimelig	ADJD
schimpf	NA
schimpf-lich	ADJA
schimpf-lich-hèit	NA
schimpf-lîchede	NA
schimpf-rède	NA
schimpfe-wîse	NA
schimpfen	VVPP;VVINF;NA;VVFIN
schin(e)	NA
schineht	ADJD
schinel	NA
schinièr	NA
schinken	VVFIN
schintel	NA
schinten	VVPP;VVIMP;VVINF;VVFIN
schinten/abe+	VVPP
schipfes	AVD
schirb	NA
schirbe	NA
schirm	NA
schirm(e)	NA
schirm-slag	NA
schirme	NA
schirmede	NA
schirmen	VVIMP;VVINF;NA;VVFIN
schirmunge	NA
schirmære	NA
schirmærinne	NA
schirpe	NA
schismates	FM
schiten	VVFIN
schiuhe	NA
schiuhelunge	NA
schiuhen	VVINF;VVFIN;VVPS
schiuhente	ADJD
schiumig	ADJD
schiun(e)	NA
schiure	NA
schiuren	VVFIN
schiuwen	VVINF
schiuz-lich	ADJA
schiver(e)	NA
schiver-stèin	NA
schièben	VVPP;VVIMP;VVINF;VVFIN
schièben/nider(e)+	VVPP
schièben/ûf+	VVFIN;VVINF;VVPP
schièben/ûf>+	VVFIN;VVPP
schièben/ûz>+	ADJA
schièh	ADJD
schièl	NA
schière	AVD;ADJD;ADJA
schièzen	VVPP;VVIMP;VVINF;NA;ADJA;VVFIN
schièzen/ane+	VVFIN
schièzen/durh+	VVFIN
schièzen/durh<.+	VVFIN
schièzen/nider(e)+	VVFIN
schièzen/vür(e)+	VVIMP
schièzen/ûf+	NA
schiére	AVD
schock	NA
schocken/zuo+	VVFIN
schoie	NA
schol(e)	NA
schol(e)n	VVFIN
scholare	NA
scholaris	NA
scholastica	NA
scholære	NA
schone	AVD
schonrum	FM
schopf	NA
schopf-buoch	NA
schopf-lich	ADJA
schopfen	VVINF
schor(en)-stèin	NA
schorpe	NA
schorr(e)	NA
schote	NA
schotig	ADJN;ADJD
schotte	NA
schoub	NA
schouw	NA
schouwe	NA
schouwe-lich-hèit	NA
schouwen	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
schouwen/ane+	VVPP;VVINF;NA;VVFIN
schouwen/ane>+	VVPP;VVINF;VVFIN;VVPS
schouwen/umbe+	VVINF
schouwen/vor(e)>+	VVFIN
schouwen/zuo+	VVFIN
schouwen/ûf<+	VVINF
schouwente	ADJD
schouwære	NA
schoz	NA
schozz	NA
schozz-wurz	NA
schoèn(e)de	NA
schoèn-hèit	NA
schoène	ADJN;NA;ADJA;ADJD
schoène 	ADJA
schoènen	VVFIN
schoènig-hèit	NA
schraff	ADJD
schraffen	VVPP
schrank	NA
schrank-boum	NA
schranken	VVINF
schranne	NA
schranz	NA
schribebat	FM
schrick	NA
schricken	VVFIN;VVPS
schricken/ane>+	VVFIN
schrift	NA
schrinten	VVFIN
schrit	NA
schrove	NA
schruffen	VVPP
schrunte	NA
schrât	NA
schrècken	VVFIN;VVINF
schrèckunge	NA
schrèffen	VVIMP
schrèi	NA
schrèi-ge-nôz(e)	NA
schrèie	NA
schrèien	VVINF
schrèiât	NA
schrènken	VVFIN;VVPP
schrëcke	NA
schrëcken	VVFIN;VVIMP;VVINF
schrëcken/ûf+	VVFIN
schrëcken/ûf>+	VVFIN
schrî	NA
schrîb-ambet	NA
schrîb-gadem	NA
schrîbe	NA
schrîben	VVPP;ADJN;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
schrîben/ane+	VVPP;VVFIN;VVINF
schrîben/ane>+	VVPP;VVFIN;VVINF
schrîben/umbe+	ADJA
schrîben/under+	ADJA
schrîben/vor(e)+	VVPP;ADJS;ADJA
schrîben/vor(e)>+	VVPP;ADJA
schrîben/über(e)+	VVPP;ADJA
schrîbære	NA
schrîbærinne	NA
schrîen	VVPP;ADJN;NA;VVFIN;VVPS;VVINF;ADJA
schrîen/ane+	VVFIN
schrîen/ane<.+	VVFIN
schrîen/ane>+	VVINF
schrîen/zuo>+	VVFIN
schrîen/ûz+	VVFIN;VVINF
schrîn	NA
schrîten	VVFIN;VVINF;NA
schrîten/nider(e)>+	VVFIN
schrîten/vür(e)>+	VVFIN
schrîten/ûf>.+	VVFIN
schrôt(e)	NA
schrôt-ambet	NA
schrôten	VVPP;VVFIN;VVINF
schrôten/abe+	VVFIN
schrôten/nider(e)+	VVPP
schrôtære	NA
schrüdel	NA
schrüdel(e)n	VVFIN;ADJA
schub	NA
schuld(e)	NA
schuld-ge-mar(e)	NA
schuld-hèize	NA
schulde	NA
schulde-haft	ADJA
schulden	VVFIN;VVINF
schuldenære	NA
schuldig	ADJN;ADJA;ADJD
schuldige	NA
schuldigen	VVPP;VVIMP;VVINF;NA;VVFIN
schuldigære	NA
schuldære	NA
schulter(e)	NA
schulter-blat	NA
schumpfentiure	NA
schuoh	NA
schuoh-bant	NA
schuoh-hûs	NA
schuoh-rième	NA
schuoh-sûtære	NA
schuohen	VVPP;VVINF;NA;VVFIN
schuol-ge-nôz(e)	NA
schuol-hêrre	NA
schuol-kind	NA
schuol-mèister	NA
schuole	NA
schuolære	NA
schuope	NA
schuopen	VVFIN;VVIMP
schupfen	VVINF
schurpe	NA
schutz	NA
schutzen	VVFIN
schuzz	NA
schuzz-rëbe	NA
schâch	NA
schâch-banten	VVINF
schâch-mann	NA
schâch-roch	NA
schâch-roub	NA
schâch-tuom	NA
schâch-zabel	NA
schâchen	VVFIN
schâchære	NA
schâf	NA
schâf-hërte	NA
schâf-hûs	NA
schâf-stall	NA
schâf-stîge	NA
schâf-vëll	NA
schâf-wolle	NA
schâpære	NA
schæfechîn	NA
schæfelîn	NA
schæfære	NA
schæfîn	ADJA
schære	NA
schèdigen	VVPP
schèdære	NA
schèffe	NA
schèffel	NA
schèffelîn	NA
schèffen	NA
schèffen(e)	NA
schèffene	NA
schèid	NA
schèid-mèzzer	NA
schèide	NA
schèide(n)-lich	ADJA
schèide-liut	NA
schèide-mann	NA
schèiden	VVPP;NA;VVFIN;VVPS;ADJS;VVIMP;VVINF;ADJA
schèiden/abe+	VVFIN;VVPP
schèiden/hin(e)+	VVPP
schèiden/ûz+	VVPP;ADJS;VVIMP;VVINF;VVFIN
schèiden/ûz>+	VVPP;VVFIN;VVINF
schèidunge	NA
schèidære	NA
schèinen	VVPP;VVIMP;VVINF;NA;VVFIN
schèitel(e)	NA
schèl(e)n	VVPP;VVIMP
schèldech	NA
schèllen	VVFIN;VVINF
schèmede	NA
schèmel(e)n	VVPP
schèmelîn	NA
schèmen	VVFIN;NA;VVINF;VVPS
schènke	NA
schènken	VVPP;VVIMP;VVINF;NA;VVFIN
schènken/ane<+	VVINF
schènken/vor(e)+	VVFIN
schènken/în+	VVFIN
schènkinne	NA
schènten	VVPP;ADJS;VVIMP;VVINF;VVFIN
schèntig	ADJD
schènzelîn	NA
schèpfe	NA
schèpfe-vazz	NA
schèpfen	VVPP;NA;VVFIN;ADJS;VVIMP;VVINF;ADJA
schèpfenisse	NA
schèpfære	NA
schèr(e)n	VVFIN;VVPP
schèrge	NA
schèrling	NA
schèrpfe	ADJA;NA;ADJD
schèrten	VVPP
schètewen	VVFIN
schèvalièr	NA
schêtîs	NA
schëdel	NA
schëdel-kopf	NA
schëdelære	NA
schëff	NA
schëhen	VVFIN;VVINF;VVPP;ADJA
schël(e)n	VVIMP
schëlh	ADJA
schëll	ADJA
schëll-wurz	NA
schëlle	AVD;NA
schëllen	VVFIN;ADJA
schëllen/wider(e)+	VVFIN
schëllen/ûz+	VVFIN
schëlm(e)	NA
schëlmig	ADJA
schëlt-wort	NA
schëlte	NA
schëlten	VVPP;VVIMP;VVINF;NA;VVFIN
schëltunge	NA
schëltât	NA
schëltære	NA
schëm(e)	NA
schëmen	VVFIN
schënkel	NA
schër(e)	NA
schër(e)n	VVPP;VVINF;NA;ADJA;VVFIN
schër(e)n/abe+	VVPP
schër(e)n/umbe+	ADJA
schër(e)n/ûz>.+	VVFIN
schër-mèzzer	NA
schërmen	VVFIN
schërn	NA
schërnunge	NA
schërpf	NA
schërren	VVFIN
schërren/zuo+	VVFIN;VVINF
schërren/zuo<+	VVFIN
schërzen	VVFIN;NA
schërære	NA
schîbe	NA
schîbelig	ADJA
schîben	VVFIN;VVINF
schîben/nâh>+	VVPS
schîben/ûf>+	VVINF
schîbære	NA
schîden	VVFIN;VVPS
schîden/ûz+	VVPP
schîm(e)	NA
schîn	ADJN;NA;ADJA;ADJD
schîn(e)	NA
schîn-bote	NA
schîn-bære	AVD;ADJA;ADJD
schîn-bære-lîche	AVD
schîn-bærig	ADJA
schîn-haft	ADJD
schîne	AVD;NA
schînen	VVPP;NA;VVFIN;VVPS;VVIMP;VVINF;ADJA
schînen/ane+	VVFIN
schînen/ane<.+	VVFIN
schînen/nider(e)+	VVFIN
schînen/vor(e)+	VVFIN
schînen/vür(e)+	VVFIN
schînen/ûz+	VVFIN
schînente	ADJA;ADJD
schînig	ADJA;ADJD
schîr	ADJD
schîren	VVPP
schît	NA
schîten	VVFIN
schîten/umbe+	VVINF
schîzen	VVFIN;VVINF
schôn-lîche	NA
schône	AVD;NA
schônen	VVPP;VVIMP;VVINF;VVFIN
schôz	NA
schôz-blâter[n]	NA
schôz-bölzelîn	NA
schôze	NA
schûftes	AVD
schûlen	VVFIN
schûm	NA
schûmen	VVFIN;VVINF;VVPP
schûr	NA
schûvelunge	NA
schübel	NA
schüllen	VVFIN
schünte	NA
schünten	VVPP;VVIMP;VVINF;VVFIN;VVPS
schünten/zuo+	VVFIN
schüntigen	VVFIN
schüntunge	NA
schüntære	NA
schüpfen	VVFIN
schür(e)n	VVFIN
schür(e)n/zuo+	VVFIN
schür-stab	NA
schürgen	VVFIN
schürgen/nâh<+	VVFIN
schürpfen	VVIMP
schürzelîn	NA
schürzen	VVPP
schürzen/ûf+	VVFIN
schüte	NA
schüten	VVPP;VVIMP;VVINF;NA;ADJA;VVFIN;VVPS
schüten/abe+	VVFIN
schüten/ane+	VVFIN
schüten/ûf+	VVFIN;NA
schüten/ûz+	VVFIN;VVIMP;VVINF
schüten/ûz>+	VVIMP
schütze	NA
schützen	VVFIN;VVINF
schüzzel	NA
schüzzel(e)	NA
schüzzel-brôt	NA
schüzzeling	NA
sciant	FM
scienciam	FM
scientia	FM;NA
scilicet	AVD;FM
